epoch	training_loss	validation_loss
0.52	1.0042	None
0.52	0.7722	None
0.52	0.8062	None
0.52	0.8773	None
0.52	0.9384	None
0.52	0.8841	None
0.52	0.7822	None
0.52	0.9104	None
0.52	None	0.8753339052200317
0.52	0.9402	None
0.52	0.9293	None
0.52	0.7709	None
0.52	0.897	None
0.52	0.9823	None
0.52	0.7664	None
0.52	0.756	None
0.52	0.9011	None
0.52	None	0.8753975629806519
0.52	0.8624	None
0.52	0.8497	None
0.52	0.9584	None
0.52	0.8644	None
0.53	0.95	None
0.53	0.8622	None
0.53	0.893	None
0.53	0.8571	None
0.53	None	0.8745244145393372
0.53	0.9329	None
0.53	0.9448	None
0.53	0.8796	None
0.53	0.9184	None
0.53	0.9547	None
0.53	0.8875	None
0.53	0.7926	None
0.53	0.9144	None
0.53	None	0.8708184361457825
0.53	0.9493	None
0.53	1.0113	None
0.53	0.8313	None
0.53	0.8529	None
0.53	0.8728	None
0.53	0.8294	None
0.53	0.867	None
0.53	0.9404	None
0.53	None	0.8715249300003052
0.53	0.7785	None
0.53	0.9699	None
0.54	0.8224	None
0.54	0.8508	None
0.54	0.9505	None
0.54	0.8764	None
0.54	0.8313	None
0.54	0.9226	None
0.54	None	0.8699117302894592
0.54	0.8461	None
0.54	0.8079	None
0.54	0.848	None
0.54	0.8385	None
0.54	0.9206	None
0.54	0.8736	None
0.54	0.8269	None
0.54	0.9015	None
0.54	None	0.8688076734542847
0.54	0.988	None
0.54	0.8534	None
0.54	0.8713	None
0.54	0.8085	None
0.54	0.843	None
0.54	0.93	None
0.54	0.882	None
0.55	0.8859	None
0.55	None	0.8709787130355835
0.55	0.8054	None
0.55	0.9379	None
0.55	0.9217	None
0.55	0.9091	None
0.55	0.9342	None
0.55	0.9362	None
0.55	0.8953	None
0.55	0.7987	None
0.55	None	0.8714125156402588
0.55	0.8381	None
0.55	0.7999	None
0.55	0.9125	None
0.55	0.9173	None
0.55	0.848	None
0.55	0.9589	None
0.55	0.9621	None
0.55	0.9704	None
0.55	None	0.870757520198822
0.55	0.8807	None
0.55	1.0054	None
0.55	0.9228	None
0.55	0.9604	None
0.56	0.8713	None
0.56	0.9374	None
0.56	0.7695	None
0.56	0.97	None
0.56	None	0.8689705729484558
0.56	0.9403	None
0.56	0.8207	None
0.56	0.9301	None
0.56	0.7757	None
0.56	0.9425	None
0.56	0.8388	None
0.56	0.8496	None
0.56	0.9177	None
0.56	None	0.86993807554245
0.56	0.8249	None
0.56	0.8894	None
0.56	0.8737	None
0.56	0.9479	None
0.56	0.9858	None
0.56	0.863	None
0.56	0.9072	None
0.56	0.8848	None
0.56	None	0.8682450652122498
0.56	0.7768	None
0.57	0.8927	None
0.57	0.8888	None
0.57	0.8768	None
0.57	0.8861	None
0.57	0.8191	None
0.57	0.9055	None
0.57	0.8791	None
0.57	None	0.8690976500511169
0.57	0.9266	None
0.57	0.7738	None
0.57	0.9411	None
0.57	0.8093	None
0.57	0.919	None
0.57	0.8968	None
0.57	0.7371	None
0.57	0.9459	None
0.57	None	0.8693830370903015
0.57	0.8792	None
0.57	0.9285	None
0.57	0.8111	None
0.57	0.9063	None
0.57	0.9807	None
0.57	0.8647	None
0.57	0.828	None
0.58	0.794	None
0.58	None	0.8694156408309937
0.58	0.8704	None
0.58	0.8523	None
0.58	1.018	None
0.58	0.952	None
0.58	0.9508	None
0.58	0.9035	None
0.58	0.8974	None
0.58	0.8234	None
0.58	None	0.8714713454246521
0.58	0.9074	None
0.58	0.9381	None
0.58	0.9255	None
0.58	0.8917	None
0.58	0.8698	None
0.58	0.8397	None
0.58	0.96	None
0.58	0.8747	None
0.58	None	0.8727668523788452
0.58	0.7954	None
0.58	0.8908	None
0.58	0.8515	None
0.58	0.7829	None
0.59	0.8729	None
0.59	0.825	None
0.59	0.8965	None
0.59	0.859	None
0.59	None	0.8700258731842041
0.59	0.7606	None
0.59	0.8677	None
0.59	0.9323	None
0.59	0.8195	None
0.59	0.9036	None
0.59	0.8767	None
0.59	0.8481	None
0.59	0.9045	None
0.59	None	0.8705775141716003
0.59	0.9194	None
0.59	0.8585	None
0.59	0.9486	None
0.59	0.8041	None
0.59	0.899	None
0.59	0.81	None
0.59	0.8533	None
0.59	0.87	None
0.59	None	0.8686301112174988
0.59	0.9115	None
0.6	0.8531	None
0.6	0.9235	None
0.6	0.8985	None
0.6	0.9221	None
0.6	0.8814	None
0.6	0.7492	None
0.6	0.8619	None
0.6	None	0.866740345954895
0.6	0.8741	None
0.6	0.8626	None
0.6	0.9255	None
0.6	0.943	None
0.6	0.866	None
0.6	0.8389	None
0.6	0.8805	None
0.6	0.8656	None
0.6	None	0.8687452077865601
0.6	0.8416	None
0.6	0.7837	None
0.6	0.8364	None
0.6	0.8088	None
0.6	0.838	None
0.6	0.9094	None
0.61	0.8435	None
0.61	0.8126	None
0.61	None	0.8695350885391235
0.61	0.8567	None
0.61	0.9434	None
0.61	0.8171	None
0.61	0.9121	None
0.61	0.9078	None
0.61	0.9494	None
0.61	0.7668	None
0.61	0.8926	None
0.61	None	0.8695849180221558
0.61	0.7468	None
0.61	0.925	None
0.61	0.9157	None
0.61	0.9303	None
0.61	0.8395	None
0.61	0.8483	None
0.61	0.7583	None
0.61	0.8775	None
0.61	None	0.8685611486434937
0.61	0.7819	None
0.61	0.9438	None
0.61	0.9439	None
0.61	0.8348	None
0.62	0.9414	None
0.62	0.9408	None
0.62	0.8462	None
0.62	0.8255	None
0.62	None	0.8693336248397827
0.62	0.8832	None
0.62	0.9474	None
0.62	0.9395	None
0.62	0.7229	None
0.62	0.8221	None
0.62	0.9418	None
0.62	0.8781	None
0.62	0.8895	None
0.62	None	0.8682008385658264
0.62	0.7661	None
0.62	0.7622	None
0.62	0.8805	None
0.62	0.8366	None
0.62	0.8128	None
0.62	0.8831	None
0.62	0.9628	None
0.62	0.8834	None
0.62	None	0.866126298904419
0.62	0.913	None
0.63	0.9492	None
0.63	0.7454	None
0.63	0.9088	None
0.63	0.8221	None
0.63	0.8717	None
0.63	0.926	None
0.63	0.8614	None
0.63	None	0.8674764633178711
0.63	0.979	None
0.63	0.8505	None
0.63	0.9037	None
0.63	0.8896	None
0.63	0.8215	None
0.63	0.9167	None
0.63	0.8509	None
0.63	0.9776	None
0.63	None	0.8643528819084167
0.63	0.9694	None
0.63	0.8354	None
0.63	0.8975	None
0.63	0.8773	None
0.63	0.842	None
0.63	0.8892	None
0.64	0.7907	None
0.64	0.8363	None
0.64	None	0.8671962022781372
0.64	0.8328	None
0.64	0.8834	None
0.64	0.9133	None
0.64	0.7827	None
0.64	0.9452	None
0.64	0.9014	None
0.64	0.7844	None
0.64	0.8715	None
0.64	None	0.8667803406715393
0.64	0.8282	None
0.64	0.8815	None
0.64	0.8337	None
0.64	0.835	None
0.64	0.7674	None
0.64	0.8071	None
0.64	0.8674	None
0.64	0.8721	None
0.64	None	0.8695083856582642
0.64	0.954	None
0.64	0.9215	None
0.64	0.8705	None
0.64	0.917	None
0.65	0.8322	None
0.65	0.9519	None
0.65	0.895	None
0.65	0.7969	None
0.65	None	0.86977219581604
0.65	0.9422	None
0.65	0.8969	None
0.65	0.95	None
0.65	0.7947	None
0.65	0.8209	None
0.65	0.9111	None
0.65	0.8274	None
0.65	0.8514	None
0.65	None	0.8708850145339966
0.65	1.0007	None
0.65	0.8061	None
0.65	0.8576	None
0.65	0.8992	None
0.65	0.7944	None
0.65	0.978	None
0.65	0.9676	None
0.65	0.8876	None
0.65	None	0.8687754273414612
0.65	0.8359	None
0.66	1.0104	None
0.66	0.8095	None
0.66	0.9388	None
0.66	0.9258	None
0.66	0.8315	None
0.66	0.8891	None
0.66	0.8465	None
0.66	None	0.8699874877929688
0.66	0.807	None
0.66	0.8339	None
0.66	1.003	None
0.66	0.8342	None
0.66	0.8579	None
0.66	0.8583	None
0.66	0.9077	None
0.66	0.9261	None
0.66	None	0.8688904643058777
0.66	0.8029	None
0.66	0.9053	None
0.66	0.87	None
0.66	0.8633	None
0.66	0.9091	None
0.66	0.8603	None
0.67	0.9009	None
0.67	0.8986	None
0.67	None	0.8641406893730164
0.67	0.8366	None
0.67	0.8309	None
0.67	0.8687	None
0.67	0.9232	None
0.67	0.9201	None
0.67	0.8338	None
0.67	0.9109	None
0.67	0.8417	None
0.67	None	0.8655992150306702
0.67	0.9109	None
0.67	0.8548	None
0.67	0.8559	None
0.67	0.8945	None
0.67	0.9367	None
0.67	0.9564	None
0.67	0.9428	None
0.67	0.7847	None
0.67	None	0.8653792142868042
0.67	0.8573	None
0.67	0.8341	None
0.67	0.8826	None
0.68	0.9159	None
0.68	0.8415	None
0.68	0.9305	None
0.68	0.8452	None
0.68	0.9535	None
0.68	None	0.8639726638793945
0.68	0.8221	None
0.68	0.8493	None
0.68	0.9754	None
0.68	0.8002	None
0.68	0.7834	None
0.68	0.8452	None
0.68	0.9609	None
0.68	0.848	None
0.68	None	0.8668741583824158
0.68	0.891	None
0.68	0.8536	None
0.68	0.8427	None
0.68	1.0343	None
0.68	0.7706	None
0.68	0.8941	None
0.68	0.785	None
0.68	0.8903	None
0.68	None	0.8632648587226868
0.68	0.8319	None
0.69	0.7847	None
0.69	0.9577	None
0.69	0.8979	None
0.69	0.8507	None
0.69	0.8481	None
0.69	0.9188	None
0.69	0.9007	None
0.69	None	0.8626568913459778
0.69	0.9182	None
0.69	0.8743	None
0.69	0.8264	None
0.69	0.8215	None
0.69	0.9219	None
0.69	0.7873	None
0.69	0.9108	None
0.69	0.8087	None
0.69	None	0.8654986023902893
0.69	0.9535	None
0.69	0.8943	None
0.69	0.8403	None
0.69	0.8996	None
0.69	0.795	None
0.69	0.7867	None
0.7	0.8745	None
0.7	0.9229	None
0.7	None	0.8635585904121399
0.7	0.9595	None
0.7	0.8051	None
0.7	0.8978	None
0.7	0.8972	None
0.7	0.8705	None
0.7	0.8397	None
0.7	0.8834	None
0.7	0.9171	None
0.7	None	0.8636131882667542
0.7	0.8404	None
0.7	0.8126	None
0.7	0.783	None
0.7	0.9039	None
0.7	0.8079	None
0.7	0.7405	None
0.7	0.8685	None
0.7	0.8527	None
0.7	None	0.86424720287323
0.7	0.8233	None
0.7	0.8657	None
0.7	0.8494	None
0.71	0.8495	None
0.71	0.8735	None
0.71	0.7488	None
0.71	0.8236	None
0.71	0.9461	None
0.71	None	0.8624212741851807
0.71	0.8161	None
0.71	0.7939	None
0.71	0.7553	None
0.71	0.8825	None
0.71	0.9012	None
0.71	0.9153	None
0.71	0.806	None
0.71	0.8313	None
0.71	None	0.8607495427131653
0.71	0.8427	None
0.71	0.8299	None
0.71	0.936	None
0.71	0.9014	None
0.71	0.8965	None
0.71	0.8807	None
0.71	0.8457	None
0.71	0.8676	None
0.71	None	0.8616275787353516
0.72	0.9445	None
0.72	0.9125	None
0.72	0.8481	None
0.72	0.8937	None
0.72	0.9168	None
0.72	0.9399	None
0.72	1.0311	None
0.72	0.8007	None
0.72	None	0.861041784286499
0.72	0.9128	None
0.72	0.9544	None
0.72	0.8151	None
0.72	0.8367	None
0.72	0.8509	None
0.72	0.8416	None
0.72	0.9859	None
0.72	0.7626	None
0.72	None	0.8626778721809387
0.72	0.8692	None
0.72	0.824	None
0.72	0.8672	None
0.72	0.9496	None
0.72	0.8976	None
0.72	0.8661	None
0.73	0.8132	None
0.73	0.7581	None
0.73	None	0.8610804080963135
0.73	0.8373	None
0.73	0.915	None
0.73	0.9519	None
0.73	0.8534	None
0.73	0.8299	None
0.73	0.9024	None
0.73	0.889	None
0.73	0.9169	None
0.73	None	0.8644093871116638
0.73	0.8586	None
0.73	0.9312	None
0.73	0.8765	None
0.73	0.8449	None
0.73	0.7785	None
0.73	0.8616	None
0.73	0.7807	None
0.73	0.8823	None
0.73	None	0.8618267774581909
0.73	0.937	None
0.73	0.8901	None
0.73	0.8817	None
0.74	1.0244	None
0.74	0.8407	None
0.74	0.8858	None
0.74	0.776	None
0.74	0.8424	None
0.74	None	0.8616812229156494
0.74	0.8199	None
0.74	0.9007	None
0.74	0.8278	None
0.74	0.8168	None
0.74	0.8232	None
0.74	0.8757	None
0.74	0.8579	None
0.74	0.7986	None
0.74	None	0.8646613955497742
0.74	0.8626	None
0.74	0.8572	None
0.74	0.8153	None
0.74	0.7693	None
0.74	0.8664	None
0.74	0.8859	None
0.74	0.8245	None
0.74	0.7472	None
0.74	None	0.8633129000663757
0.75	0.9206	None
0.75	0.854	None
0.75	0.8815	None
0.75	0.8963	None
0.75	0.8938	None
0.75	1.0005	None
0.75	0.8438	None
0.75	0.9175	None
0.75	None	0.8623469471931458
0.75	0.9361	None
0.75	0.841	None
0.75	0.8845	None
0.75	0.8495	None
0.75	0.8524	None
0.75	0.9307	None
0.75	0.9688	None
0.75	0.7586	None
0.75	None	0.8651044368743896
0.75	0.8773	None
0.75	0.9647	None
0.75	0.853	None
0.75	0.8369	None
0.75	0.8704	None
0.75	0.9129	None
0.76	0.9079	None
0.76	0.9897	None
0.76	None	0.8623570799827576
0.76	0.8186	None
0.76	0.9156	None
0.76	0.8294	None
0.76	0.8555	None
0.76	0.9743	None
0.76	0.8025	None
0.76	0.8647	None
0.76	0.9462	None
0.76	None	0.8600419163703918
0.76	0.7938	None
0.76	0.8692	None
0.76	0.8709	None
0.76	0.848	None
0.76	0.9108	None
0.76	0.9426	None
0.76	0.8148	None
0.76	0.9536	None
0.76	None	0.8612022399902344
0.76	0.9593	None
0.76	0.9194	None
0.76	0.8072	None
0.77	0.8508	None
0.77	0.9092	None
0.77	0.8393	None
0.77	0.8893	None
0.77	0.8108	None
0.77	None	0.8575403094291687
0.77	0.7805	None
0.77	0.8704	None
0.77	0.8432	None
0.77	0.8723	None
0.77	0.9492	None
0.77	0.7887	None
0.77	0.8804	None
0.77	0.7665	None
0.77	None	0.8537992835044861
0.77	0.8411	None
0.77	0.8788	None
0.77	0.8036	None
0.77	0.9029	None
0.77	0.8716	None
0.77	0.8593	None
0.77	0.8082	None
0.77	0.9142	None
0.77	None	0.8566230535507202
0.78	0.8243	None
0.78	0.8369	None
0.78	0.9178	None
0.78	0.7633	None
0.78	0.8545	None
0.78	0.8796	None
0.78	0.8454	None
0.78	0.7941	None
0.78	None	0.8579056262969971
0.78	0.7836	None
0.78	0.8965	None
0.78	0.9001	None
0.78	0.7867	None
0.78	0.8351	None
0.78	0.8614	None
0.78	0.8924	None
0.78	0.8195	None
0.78	None	0.8586550354957581
0.78	0.8966	None
0.78	0.879	None
0.78	0.8361	None
0.78	0.7993	None
0.78	0.8241	None
0.79	0.9211	None
0.79	0.964	None
0.79	0.8438	None
0.79	None	0.8566234707832336
0.79	0.8762	None
0.79	0.861	None
0.79	0.8748	None
0.79	0.8231	None
0.79	0.8509	None
0.79	0.9088	None
0.79	0.9385	None
0.79	0.8607	None
0.79	None	0.8553119897842407
0.79	0.9415	None
0.79	0.9051	None
0.79	0.7993	None
0.79	0.8395	None
0.79	0.7829	None
0.79	0.8788	None
0.79	0.7941	None
0.79	0.8805	None
0.79	None	0.8559247255325317
0.79	0.7901	None
0.79	0.8071	None
0.79	0.875	None
0.8	0.8905	None
0.8	0.9356	None
0.8	0.8141	None
0.8	0.9494	None
0.8	0.8287	None
0.8	None	0.8554208278656006
0.8	0.8166	None
0.8	0.8566	None
0.8	0.9033	None
0.8	0.8452	None
0.8	0.8371	None
0.8	0.9913	None
0.8	0.8523	None
0.8	0.8074	None
0.8	None	0.8562851548194885
0.8	0.8912	None
0.8	0.8696	None
0.8	0.8765	None
0.8	0.8803	None
0.8	0.8716	None
0.8	0.8784	None
0.8	0.907	None
0.8	0.7922	None
0.8	None	0.8536049127578735
0.81	1.0015	None
0.81	0.7647	None
0.81	0.9171	None
0.81	0.8388	None
0.81	0.9165	None
0.81	0.8089	None
0.81	0.7493	None
0.81	0.8759	None
0.81	None	0.8567841053009033
0.81	0.762	None
0.81	0.9296	None
0.81	0.8221	None
0.81	0.9441	None
0.81	0.8848	None
0.81	0.932	None
0.81	0.7436	None
0.81	0.7876	None
0.81	None	0.853998064994812
0.81	0.9471	None
0.81	0.9303	None
0.81	0.9406	None
0.81	0.8072	None
0.81	0.9764	None
0.82	0.7725	None
0.82	0.9229	None
0.82	0.753	None
0.82	None	0.8698605895042419
0.82	0.7729	None
0.82	0.9166	None
0.82	0.8135	None
0.82	0.7508	None
0.82	0.9103	None
0.82	0.8113	None
0.82	0.923	None
0.82	0.902	None
0.82	None	0.8528494238853455
0.82	0.8209	None
0.82	0.8904	None
0.82	0.8284	None
0.82	0.8066	None
0.82	0.8833	None
0.82	0.7655	None
0.82	0.8829	None
0.82	0.8352	None
0.82	None	0.8502085208892822
0.82	0.9275	None
0.82	0.8893	None
0.83	0.7996	None
0.83	0.8434	None
0.83	0.8628	None
0.83	0.7569	None
0.83	0.847	None
0.83	0.8314	None
0.83	None	0.8520292043685913
0.83	0.7807	None
0.83	0.8679	None
0.83	0.974	None
0.83	0.8679	None
0.83	0.8634	None
0.83	0.8646	None
0.83	1.0345	None
0.83	0.8459	None
0.83	None	0.8515679240226746
0.83	0.8568	None
0.83	0.8595	None
0.83	0.854	None
0.83	0.8059	None
0.83	0.7833	None
0.83	0.8391	None
0.83	0.865	None
0.83	0.8999	None
0.83	None	0.8502897620201111
0.84	0.8352	None
0.84	0.9181	None
0.84	0.8336	None
0.84	0.9391	None
0.84	0.8859	None
0.84	0.8626	None
0.84	0.8467	None
0.84	0.8169	None
0.84	None	0.8495897054672241
0.84	0.8343	None
0.84	0.9006	None
0.84	0.8619	None
0.84	0.8425	None
0.84	0.8686	None
0.84	0.8262	None
0.84	0.8556	None
0.84	0.7237	None
0.84	None	0.8510551452636719
0.84	0.8135	None
0.84	0.9353	None
0.84	0.9392	None
0.84	0.7975	None
0.84	0.9484	None
0.85	0.9168	None
0.85	0.8925	None
0.85	0.9266	None
0.85	None	0.8513025641441345
0.85	0.9071	None
0.85	0.9021	None
0.85	0.7934	None
0.85	0.9017	None
0.85	0.9879	None
0.85	0.9371	None
0.85	0.8342	None
0.85	0.9377	None
0.85	None	0.8503787517547607
0.85	0.8304	None
0.85	0.8579	None
0.85	0.865	None
0.85	0.9576	None
0.85	0.8155	None
0.85	0.8775	None
0.85	0.8565	None
0.85	0.9609	None
0.85	None	0.8503527045249939
0.85	0.857	None
0.85	0.7986	None
0.86	0.9176	None
0.86	0.8923	None
0.86	0.8628	None
0.86	0.9608	None
0.86	0.7524	None
0.86	0.8636	None
0.86	None	0.850131630897522
0.86	0.9132	None
0.86	0.9313	None
0.86	0.8654	None
0.86	0.831	None
0.86	0.9116	None
0.86	0.7883	None
0.86	0.787	None
0.86	0.8209	None
0.86	None	0.8486868739128113
0.86	0.9881	None
0.86	0.8783	None
0.86	0.8465	None
0.86	0.9675	None
0.86	0.6581	None
0.86	0.7967	None
0.86	0.9425	None
0.86	0.8095	None
0.86	None	0.8482668995857239
0.87	0.9264	None
0.87	0.7372	None
0.87	0.8875	None
0.87	0.9342	None
0.87	0.9514	None
0.87	0.8555	None
0.87	0.805	None
0.87	0.7727	None
0.87	None	0.8473592400550842
0.87	0.8009	None
0.87	0.7871	None
0.87	0.8614	None
0.87	0.8238	None
0.87	0.9302	None
0.87	0.7851	None
0.87	0.873	None
0.87	0.9518	None
0.87	None	0.8464395999908447
0.87	0.8583	None
0.87	0.6992	None
0.87	0.9334	None
0.87	0.8447	None
0.87	0.9203	None
0.88	0.9305	None
0.88	0.9358	None
0.88	0.9695	None
0.88	None	0.8473861813545227
0.88	0.7447	None
0.88	0.8421	None
0.88	0.8616	None
0.88	0.9499	None
0.88	0.8284	None
0.88	0.8223	None
0.88	0.9621	None
0.88	0.7276	None
0.88	None	0.8445072174072266
0.88	0.8697	None
0.88	0.8444	None
0.88	0.8358	None
0.88	0.8774	None
0.88	0.7584	None
0.88	0.8822	None
0.88	0.9403	None
0.88	0.9163	None
0.88	None	0.8460150361061096
0.88	0.887	None
0.88	0.8662	None
0.89	0.8246	None
0.89	0.8472	None
0.89	0.9263	None
0.89	0.8634	None
0.89	0.8039	None
0.89	0.8396	None
0.89	None	0.8469826579093933
0.89	0.7948	None
0.89	0.9285	None
0.89	0.819	None
0.89	0.8347	None
0.89	0.8426	None
0.89	0.8782	None
0.89	0.8445	None
0.89	0.9643	None
0.89	None	0.846344530582428
0.89	0.9354	None
0.89	0.9178	None
0.89	0.8463	None
0.89	0.8428	None
0.89	0.8866	None
0.89	0.8304	None
0.89	0.8099	None
0.9	0.8738	None
0.9	None	0.8468011617660522
0.9	0.932	None
0.9	0.8147	None
0.9	0.8794	None
0.9	0.8116	None
0.9	0.8931	None
0.9	0.8255	None
0.9	0.8583	None
0.9	0.9109	None
0.9	None	0.8478330373764038
0.9	0.8358	None
0.9	0.8621	None
0.9	0.9024	None
0.9	0.8501	None
0.9	0.8875	None
0.9	0.8	None
0.9	0.9297	None
0.9	0.8067	None
0.9	None	0.849131166934967
0.9	0.8016	None
0.9	0.8011	None
0.9	0.8944	None
0.9	0.8819	None
0.9	0.8474	None
0.91	0.8437	None
0.91	0.8728	None
0.91	0.7933	None
0.91	None	0.8525029420852661
0.91	0.8187	None
0.91	0.8059	None
0.91	0.7727	None
0.91	0.9303	None
0.91	0.876	None
0.91	0.8607	None
0.91	0.8091	None
0.91	0.7708	None
0.91	None	0.8490307927131653
0.91	0.8088	None
0.91	0.8196	None
0.91	0.8512	None
0.91	0.8024	None
0.91	0.9272	None
0.91	0.9122	None
0.91	0.7655	None
0.91	0.895	None
0.91	None	0.8475141525268555
0.91	0.795	None
0.91	0.866	None
0.92	0.889	None
0.92	0.8463	None
0.92	0.9233	None
0.92	0.9019	None
0.92	0.8299	None
0.92	0.8911	None
0.92	None	0.8485146760940552
0.92	0.8485	None
0.92	0.8344	None
0.92	0.7913	None
0.92	0.883	None
0.92	0.8447	None
0.92	0.8482	None
0.92	0.8452	None
0.92	0.8631	None
0.92	None	0.8488926291465759
0.92	0.8336	None
0.92	0.7929	None
0.92	0.9134	None
0.92	0.8597	None
0.92	0.9569	None
0.92	0.8402	None
0.92	0.8018	None
0.93	0.857	None
0.93	None	0.8490601778030396
0.93	0.8631	None
0.93	0.795	None
0.93	0.8274	None
0.93	0.7822	None
0.93	0.8342	None
0.93	0.7275	None
0.93	0.8119	None
0.93	0.8806	None
0.93	None	0.8426411151885986
0.93	0.8214	None
0.93	0.8312	None
0.93	0.9816	None
0.93	0.7902	None
0.93	0.8938	None
0.93	0.9405	None
0.93	0.878	None
0.93	0.9203	None
0.93	None	0.8467025756835938
0.93	0.9434	None
0.93	0.8026	None
0.93	0.9273	None
0.93	0.9491	None
0.94	0.896	None
0.94	0.7852	None
0.94	0.8142	None
0.94	0.8757	None
0.94	None	0.8426068425178528
0.94	0.8765	None
0.94	0.9079	None
0.94	0.8419	None
0.94	0.8379	None
0.94	0.834	None
0.94	0.8763	None
0.94	0.8972	None
0.94	0.8189	None
0.94	None	0.8469465970993042
0.94	0.8745	None
0.94	0.8294	None
0.94	0.8961	None
0.94	0.7983	None
0.94	0.8437	None
0.94	0.8241	None
0.94	0.8456	None
0.94	0.873	None
0.94	None	0.8470427393913269
0.94	0.8842	None
0.94	0.865	None
0.95	0.8951	None
0.95	0.8076	None
0.95	0.7589	None
0.95	0.9331	None
0.95	0.8788	None
0.95	0.827	None
0.95	None	0.8467615842819214
0.95	0.8329	None
0.95	0.8593	None
0.95	0.7465	None
0.95	0.918	None
0.95	0.7686	None
0.95	0.9474	None
0.95	0.8257	None
0.95	0.779	None
0.95	None	0.8469064235687256
0.95	0.8632	None
0.95	0.993	None
0.95	0.8566	None
0.95	0.8573	None
0.95	0.9799	None
0.95	0.89	None
0.95	0.8142	None
0.96	0.8685	None
0.96	None	0.8475082516670227
0.96	0.8113	None
0.96	0.8743	None
0.96	0.8296	None
0.96	0.7996	None
0.96	0.8517	None
0.96	0.9413	None
0.96	0.9466	None
0.96	0.9524	None
0.96	None	0.8441389799118042
0.96	0.8152	None
0.96	0.8701	None
0.96	0.842	None
0.96	0.8553	None
0.96	0.9293	None
0.96	0.895	None
0.96	0.8109	None
0.96	0.684	None
0.96	None	0.8462173342704773
0.96	0.8073	None
0.96	0.8555	None
0.96	0.8475	None
0.96	0.7939	None
0.97	0.8902	None
0.97	0.8394	None
0.97	0.8064	None
0.97	0.9039	None
0.97	None	0.8448536992073059
0.97	0.8878	None
0.97	0.8423	None
0.97	0.882	None
0.97	0.8135	None
0.97	0.7966	None
0.97	0.9213	None
0.97	0.8977	None
0.97	0.8115	None
0.97	None	0.8411491513252258
0.97	0.8344	None
0.97	0.939	None
0.97	0.8219	None
0.97	0.8278	None
0.97	0.8608	None
0.97	0.8816	None
0.97	0.8981	None
0.97	0.8517	None
0.97	None	0.8445886969566345
0.97	0.8086	None
0.97	0.7193	None
0.98	0.8971	None
0.98	0.8714	None
0.98	0.8086	None
0.98	0.8156	None
0.98	0.8247	None
0.98	0.7727	None
0.98	None	0.8472371697425842
0.98	0.8419	None
0.98	0.919	None
0.98	0.8629	None
0.98	0.7973	None
0.98	0.8108	None
0.98	0.8217	None
0.98	0.9492	None
0.98	0.9191	None
0.98	None	0.8420154452323914
0.98	0.8036	None
0.98	0.9029	None
0.98	0.801	None
0.98	0.7931	None
0.98	0.8271	None
0.98	0.8582	None
0.98	0.7375	None
0.99	0.8589	None
0.99	None	0.8454321622848511
0.99	0.8661	None
0.99	0.7209	None
0.99	0.8117	None
0.99	0.855	None
0.99	0.8378	None
0.99	0.7971	None
0.99	0.8969	None
0.99	0.9516	None
0.99	None	0.8455125093460083
0.99	0.8125	None
0.99	0.8883	None
0.99	0.6993	None
0.99	0.8434	None
0.99	0.804	None
0.99	1.0069	None
0.99	0.7613	None
0.99	0.871	None
0.99	None	0.8486664295196533
0.99	0.7689	None
0.99	0.8569	None
0.99	0.8345	None
0.99	0.7829	None
1.0	0.7907	None
1.0	0.9328	None
1.0	1.0274	None
1.0	0.8299	None
1.0	None	0.8462413549423218
1.0	0.8091	None
1.0	0.8984	None
1.0	0.8189	None
1.0	0.8397	None
1.0	0.8883	None
1.0	0.8941	None
1.0	0.8222	None
1.0	0.7976	None
1.0	None	0.8471348881721497
1.0	0.726	None
1.0	0.8811	None
1.0	0.7681	None
1.0	0.7054	None
1.0	0.7659	None
1.0	0.8775	None
1.0	0.7157	None
1.0	0.8114	None
1.0	None	0.8476990461349487
1.0	0.8141	None
1.01	0.8181	None
1.01	0.7909	None
1.01	0.6783	None
1.01	0.6986	None
1.01	0.811	None
1.01	0.7879	None
1.01	0.7017	None
1.01	None	0.8467809557914734
1.01	0.69	None
1.01	0.8956	None
1.01	0.7042	None
1.01	0.9366	None
1.01	0.6856	None
1.01	0.7333	None
1.01	0.7109	None
1.01	0.7336	None
1.01	None	0.8429956436157227
1.01	0.7988	None
1.01	0.7944	None
1.01	0.6662	None
1.01	0.8193	None
1.01	0.8126	None
1.01	0.7691	None
1.01	0.7303	None
1.02	0.772	None
1.02	None	0.8447467684745789
1.02	0.7657	None
1.02	0.7044	None
1.02	0.8138	None
1.02	0.6892	None
1.02	0.9401	None
1.02	0.7105	None
1.02	0.804	None
1.02	0.7302	None
1.02	None	0.8462988138198853
1.02	0.7702	None
1.02	0.7474	None
1.02	0.8125	None
1.02	0.8124	None
1.02	0.7889	None
1.02	0.7463	None
1.02	0.6459	None
1.02	0.6669	None
1.02	None	0.847960352897644
1.02	0.8409	None
1.02	0.6947	None
1.02	0.8142	None
1.02	0.8508	None
1.03	0.6824	None
1.03	0.8626	None
1.03	0.7188	None
1.03	0.8502	None
1.03	None	0.8458825349807739
1.03	0.8045	None
1.03	0.8402	None
1.03	0.7077	None
1.03	0.8202	None
1.03	0.7694	None
1.03	0.799	None
1.03	0.7616	None
1.03	0.7647	None
1.03	None	0.8479602932929993
